id_left,location_left,text_left,length_left
4674,"[449040.0371621994, 4420518.120701754]","[23468, 28427, 15785, 8937, 20023, 11101, 23475, 9136]",8
4675,"[450357.577964535, 4424624.999011863]","[2575, 5061, 15019, 21531, 27437, 2596, 21786]",7
4676,"[456536.69456989237, 4418185.32461751]","[4568, 13135, 14929, 13149]",4
4677,"[443914.1528709966, 4425584.3092547795]","[23322, 13523, 23324]",3
4678,"[440280.2322685374, 4425764.376752172]","[16486, 16710, 22564, 9943, 16498, 22577]",6
4679,"[442307.2536958038, 4399073.714265009]","[22227, 12414, 8677, 22229]",4
4680,"[439611.650331819, 4400466.280692428]","[18478, 18618, 18079, 22167, 18515, 18095]",6
4681,"[450090.1034304223, 4419596.608769426]","[17491, 16854, 27590, 10403, 5188, 17504, 10404]",7
4682,"[455233.07208769844, 4416058.900160701]","[18104, 18079, 18111]",3
4683,"[446440.3927512436, 4417944.642727242]","[4141, 23872, 11837, 4195]",4
4684,"[443257.56864726543, 4416138.486357035]","[20767, 9865, 25277, 8597, 20778, 25280]",6
4685,"[453865.68912903784, 4422926.237273254]","[23676, 20903, 23682]",3
4686,"[450426.3231318885, 4417155.577578428]","[28137, 22760, 28164]",3
4687,"[449989.74703962356, 4422188.544941731]","[2575, 5061, 15019, 21531, 27437, 2596, 21786]",7
4688,"[440768.39001410996, 4413108.788969947]","[8210, 12058, 27505, 6849, 8214, 27507]",6
4689,"[462297.79726590205, 4420136.206801673]","[9703, 10436, 25465, 11845, 25482, 1070]",6
4690,"[444144.2043315358, 4424972.893408845]","[7915, 5770, 12244, 24478, 18217, 7922, 12246]",7
4691,"[444799.29250450764, 4418261.193469361]","[21496, 23754, 9943, 17861, 26109, 21526, 17906]",7
4692,"[457489.2759266142, 4420618.769093608]","[22227, 12414, 8677, 22229]",4
4693,"[448124.15242659766, 4423877.735651183]","[14795, 26390, 8937, 12811, 8611, 17640, 5295, 8548, 14821, 9055, 17642]",11
4694,"[448394.6686287399, 4411834.089668433]","[7192, 12230, 5632, 10436, 4516, 9780, 4321, 27907, 7194, 5634, 4527, 4347]",12
4695,"[451542.9450633695, 4426598.939871605]","[22409, 5788, 27505, 22415]",4
4696,"[470006.98737942486, 4440831.846776118]","[16901, 17058, 25058, 8921, 16912, 25059]",6
4697,"[445521.65535295167, 4437157.482859528]","[4648, 24865, 13084, 4673]",4
4698,"[439547.6532401133, 4422111.77657087]","[21531, 7038, 21576]",3
4699,"[454284.69829518965, 4414540.262798946]","[17446, 16710, 17454]",3
4700,"[437955.6749400927, 4413893.253474855]","[3647, 4754, 3663]",3
4701,"[451942.807287761, 4415621.616348048]","[24363, 12512, 24370, 808]",4
4702,"[446156.2523530625, 4410934.95904412]","[12162, 3818, 28404, 24999, 18128, 12166, 28420]",7
4703,"[447041.6063221521, 4436841.853824101]","[18128, 15346, 18132]",3
4704,"[484340.8685808221, 4468225.889134241]","[19191, 21886, 11561, 21021, 18104, 22167, 21942, 21076]",8
4705,"[441061.1357023492, 4450757.703301763]","[21493, 8226, 1]",3
4706,"[444586.6929615107, 4421311.328417176]","[23962, 19771, 26270, 16405, 11944, 24099, 16422]",7
4707,"[446923.69325833645, 4419922.839806588]","[7564, 23920, 16798, 7570]",4
4708,"[473615.4823770016, 4401340.996612686]","[20641, 3227, 23826, 6109, 24728, 21130, 10538, 10403, 20652, 24738, 10546]",11
4709,"[443142.336019901, 4432144.627255315]","[18994, 4288, 18995]",3
4710,"[467168.09322384535, 4433831.947282172]","[5855, 3647, 2331, 19771, 26270, 26500, 25091, 25465, 11845, 5872, 2473, 26507, 25482]",13
4711,"[453765.2669705544, 4406312.464326275]","[15886, 3087, 18547, 8548, 17064, 28137, 18478, 13480, 18104, 18079, 22409, 5788, 15887, 18554, 17200, 18500, 18111, 22413]",18
4712,"[438335.0791172042, 4417243.665240143]","[25263, 25465, 11845, 25482]",4
4713,"[442550.5763099487, 4400138.869155013]","[18079, 22167, 18095]",3
4714,"[445128.56515615864, 4431367.861900633]","[23192, 27788, 7097, 22370, 23204, 7112]",6
4715,"[438857.4545235134, 4409160.660706126]","[21531, 19211, 21699]",3
4716,"[436926.38636549644, 4417255.173501541]","[5389, 5389, 17861, 26109, 5390, 17906]",6
4717,"[437175.9543450172, 4433258.665808284]","[8126, 22079, 21531, 7038, 8177, 21576]",6
4718,"[432269.9912474782, 4421715.662773942]","[2575, 9496, 27126, 3087, 10007, 26557, 26208, 20638, 2679, 26251]",10
4719,"[441382.5724833822, 4431853.13178063]","[17446, 16710, 22564, 9943, 17454, 22577]",6
4720,"[455345.1326217553, 4415143.692328267]","[6545, 26270, 17244, 22167, 6662]",5
4721,"[443027.3031466465, 4416749.91853126]","[7673, 10436, 10518, 27590, 8819, 5082, 6191, 26557, 11845, 10525, 8820, 6214]",12
4722,"[470100.10975181044, 4464305.795988517]",[763],1
4723,"[451821.54846070486, 4415012.675154828]","[23499, 22592, 17465, 17583, 23534, 17481]",6
4724,"[432623.7773485661, 4408603.267896392]","[17064, 27788, 4321, 17198]",4
4725,"[463243.54531303915, 4397115.929322358]","[17446, 16710, 16901, 17058, 22409, 5788, 27505, 17454, 16912, 22415]",10
4726,"[432777.1373784421, 4439241.416114185]","[14155, 27505, 14166]",3
4727,"[441527.9102390987, 4435510.43190553]","[13480, 19400, 13490]",3
4728,"[438657.8838114562, 4413582.724157105]","[8269, 21531, 20641, 1721, 8611, 21531, 27437, 8347, 20642, 21786]",10
4729,"[465575.8381412709, 4418444.047850571]","[14795, 26390, 8937, 12811, 8611, 14821, 9055]",7
4730,"[439702.88871551875, 4412050.110593964]","[22409, 5788, 2866, 2866, 22413, 2867]",6
4731,"[444380.97305083356, 4425276.022673626]","[25465, 11845, 12870, 4471, 2926, 27323, 20540, 16178, 15542, 25482, 12872, 2936, 20554]",13
4732,"[451476.0571798075, 4416081.846718879]","[22409, 5788, 27505, 22415]",4
4733,"[425126.7299790416, 4423154.417864499]","[21531, 19211, 11845, 21700]",4
4734,"[451950.59854424425, 4435437.294909388]","[28216, 13480, 28225]",3
4735,"[439434.1788787758, 4407784.215494883]","[22742, 13819, 21462, 21413, 21462, 10518, 5295, 17837, 5379, 13830, 21469, 5315]",12
4736,"[439172.61058555404, 4419218.553631561]","[7702, 7950, 11845, 7707]",4
4737,"[445124.0399680887, 4414448.133974904]","[7620, 8884, 21531, 7633]",4
4738,"[450666.0294808164, 4417916.160630291]","[17861, 17955, 17861, 17957]",4
4739,"[469453.88811596786, 4419646.921871991]","[8819, 6793, 8826]",3
4740,"[473901.19843014894, 4416124.711444153]","[16901, 17058, 16912]",3
4741,"[440641.52017393475, 4426981.013358252]","[22498, 24857, 8663, 24264, 18925, 13015, 3848, 22517, 8673, 13017]",10
4742,"[454200.19879243174, 4420028.105886834]","[10681, 7377, 15639, 16486, 10726]",5
4743,"[444501.57243600587, 4425732.436121774]","[18689, 2926, 27323, 7702, 7950, 2936, 7703]",7
4744,"[433987.6533414388, 4416822.718778661]","[25465, 3984, 15542, 25469]",4
4745,"[444586.6929615107, 4421311.328417176]","[16405, 8705, 18761, 16416]",4
4746,"[455369.19738987205, 4419259.044915923]","[16178, 18228, 28063, 16247]",4
4747,"[457972.908890144, 4423207.331937283]","[18478, 9504, 10424, 18484]",4
4748,"[457121.8508664147, 4417877.163900274]","[4648, 24865, 13084, 4673]",4
4749,"[448457.46361565404, 4421131.750338401]","[21125, 27524, 23826]",3
4750,"[442234.370907241, 4420566.633318015]","[8269, 10436, 8380, 3306, 8295, 8381]",6
4751,"[450657.1641102018, 4416544.374172583]","[18937, 7038, 11845, 16901, 5698, 7577, 5698, 7038, 18939, 5700]",10
4752,"[464988.29493368196, 4418294.297279952]","[5217, 19819, 2565, 3848, 5220, 2566]",6
4753,"[431986.45117760054, 4416230.5468902895]","[13835, 2575, 5061, 24581, 18564, 2575, 12512, 21531, 27437, 13846, 24584, 21786]",12
4754,"[450644.57371420413, 4432701.914744381]","[17058, 16478, 17061]",3
4755,"[456567.95927233534, 4423672.490966541]","[12870, 24748, 25465, 11845, 12880, 25482]",6
4756,"[472609.7573955746, 4416129.234041541]","[23676, 20903, 23682]",3
4757,"[436329.26406425855, 4416040.673504641]","[18079, 22167, 18095]",3
4758,"[448908.4094702079, 4418385.006942457]","[13650, 10409, 13654]",3
4759,"[441685.0117870872, 4425448.62335909]","[15497, 11137, 14101, 14885, 13808, 18937, 15503, 14125]",8
4760,"[440292.6219701754, 4412350.342223648]","[8819, 7119, 16679, 9504, 8828, 16681]",6
4761,"[450068.84038094105, 4434229.988640933]","[23042, 7266, 23051]",3
4762,"[446789.3419654519, 4417484.916705417]","[15969, 26557, 8937, 10052, 26270, 16008, 9026]",7
4763,"[444442.73197673477, 4417654.063451712]","[7663, 7831, 7663, 7831, 4948, 2926, 8576, 1933, 10648, 24797, 4950, 1973]",12
4764,"[445276.4418303907, 4419324.761866604]","[13420, 13576, 27788, 10436, 8705, 24223, 26270, 13421, 27822, 24229]",10
4765,"[456769.71551668545, 4417879.150189239]","[5698, 7038, 5700]",3
4766,"[449353.8801289486, 4432405.547491999]","[4711, 20582, 3087, 8226, 4721]",5
4767,"[438317.8466750034, 4415109.768028259]","[14037, 20081, 14045]",3
4768,"[431417.2145556218, 4418217.283198832]","[17790, 16441, 18478, 22167, 17861, 26109, 17801, 18523, 17906]",9
4769,"[455370.9807121427, 4419563.886889651]","[16521, 24871, 13168, 23746, 13262, 4767, 16525, 13180, 13263]",9
4770,"[461614.0854068446, 4400781.969392461]","[13287, 23396, 13289]",3
4771,"[454069.6260227651, 4437253.3438658975]","[14833, 5855, 25277, 8597, 14837, 25280]",6
4772,"[454645.13368893205, 4415909.943506547]","[28350, 12230, 5802, 28371]",4
4773,"[449457.85989709035, 4430423.2538142055]","[5855, 7978, 14101, 12135, 13808, 18937, 5959, 14112, 13810]",9
4774,"[453118.81620548095, 4415919.159871351]","[12512, 12244, 23676, 20903, 1, 23682]",6
4775,"[524343.6332480194, 4501023.039180319]","[7119, 5855, 16178, 26187, 8937, 25465, 11845, 7127, 16274, 9199]",10
4776,"[454251.4922397341, 4428563.7488590805]","[21531, 7038, 21576]",3
4777,"[449608.61468461266, 4417770.640895555]","[14795, 26390, 26270, 7907, 15959, 14825, 7909]",7
4778,"[458503.90450795635, 4412991.944493444]","[15886, 3087, 24425, 15889]",4
4779,"[429199.7731840817, 4419609.45239553]","[17446, 16710, 17454]",3
4780,"[453367.60091884667, 4418204.030125081]","[10538, 10403, 25185, 22353, 8937, 12811, 8611, 10546, 25187, 9055]",10
4781,"[442166.80774677644, 4427121.702389724]","[17446, 16710, 6948, 3848, 20304, 16486, 17454, 6958, 20328]",9
4782,"[470164.5474580629, 4421320.7619306585]","[17064, 11842, 13449, 17108]",4
4783,"[432555.41459255957, 4400829.900780143]","[16901, 5698, 7577]",3
4784,"[464535.8232974655, 4421954.563569047]","[21327, 23042, 27505, 6849, 21361, 27507]",6
4785,"[445415.6248160992, 4422372.358399443]","[21886, 23224, 23962, 27578, 23230]",5
4786,"[453260.4988161293, 4419881.379268961]","[3428, 11331, 3428, 3087, 25137, 20304, 3848, 12291, 26557, 3450, 20306, 12310]",12
4787,"[447603.7217533493, 4416412.287585526]","[13835, 24999, 25304, 28063, 13979]",5
4788,"[439203.9476801362, 4408395.755466496]","[2797, 7220, 16283, 14203, 2807, 16324]",6
4789,"[439058.9028309801, 4419676.756032597]","[23042, 15748, 23076]",3
4790,"[441259.5166740646, 4431091.91336972]","[7907, 7540, 28350, 27265, 28393, 764]",6
4791,"[487393.20275581407, 4480567.257859675]","[7620, 8884, 21531, 7633]",4
4792,"[509087.37688913755, 4445198.281298951]","[16074, 15464, 16084]",3
4793,"[444940.87665159756, 4421613.622494926]",[728],1
4794,"[451353.7968963574, 4415320.491983064]","[14101, 14885, 13808, 18937, 14125]",5
4795,"[435516.40530278825, 4417114.520063424]","[5382, 22216, 5385]",3
4796,"[453383.437034611, 4420795.188963752]","[4887, 3636, 5240, 8548, 4891, 5252, 1]",7
4797,"[441862.6115536516, 4417978.138552035]","[15324, 13819, 18972, 23808, 15330, 18982]",6
4798,"[442847.3599853275, 4424067.926548087]","[7907, 7540, 28350, 27265, 28393, 764]",6
4799,"[447631.9697992855, 4420527.659464487]","[15916, 10998, 24728, 11518, 15925, 24735]",6
4800,"[438970.8390536933, 4423335.832887426]","[5855, 3647, 6350, 22079, 1933, 15371, 24581, 18564, 2575, 12512, 5872, 6467, 1990, 24584]",14
4801,"[450311.90899938915, 4417613.603052889]","[13835, 2292, 19344, 19476, 24570, 13838, 19576]",7
4802,"[441151.7830161164, 4432312.217320909]","[4711, 20582, 25158, 10409, 4720, 25161]",6
4803,"[442585.24112789973, 4420411.553125873]","[5420, 12414, 5436, 894]",4
4804,"[452180.4978535972, 4416077.403447227]","[22760, 22471, 7702, 27505, 6849, 22851, 27507]",7
4805,"[441258.3387219688, 4430939.488853495]","[4648, 24865, 4670]",3
4806,"[440197.8203736391, 4415247.250753431]","[3227, 14885, 1693, 1711, 1687, 1698, 11101, 25465, 11137, 3262, 11128, 1694]",12
4807,"[460647.13211692753, 4418620.296895969]","[19870, 16096, 19872]",3
4808,"[446858.4651011826, 4427392.357138134]","[17640, 26794, 8548, 17649]",4
4809,"[426176.24725161673, 4398144.830229465]","[17446, 16710, 17454]",3
4810,"[451271.45152993, 4439099.985328847]","[21531, 11685, 8937, 4648, 11954, 21641, 4659]",7
4811,"[462204.5393890268, 4401236.298889377]","[6350, 23232, 8777, 6479]",4
4812,"[473423.10143172875, 4413687.623402652]","[26824, 27437, 26834]",3
4813,"[443198.07920321805, 4423912.8721344]","[27179, 3027, 6350, 22079, 21531, 27437, 27182, 6467, 21786]",9
4814,"[442647.2517409429, 4428642.390083951]","[17446, 16710, 17454]",3
4815,"[441530.0554930186, 4405176.655863131]","[26150, 20458, 11725, 7587, 6793, 5644, 26169, 11737, 6795]",9
4816,"[458646.94450374885, 4417716.323937275]","[18079, 22167, 18095]",3
4817,"[471175.48107720574, 4440370.028804582]","[21434, 18928, 21446]",3
4818,"[452203.4105378522, 4419735.502514663]","[2043, 25586, 11174, 16798, 8269, 23288, 2167, 16815]",8
4819,"[440584.4974674906, 4419664.721249521]","[28404, 24999, 18128, 28420]",4
4820,"[464938.6990542754, 4407472.54678281]","[2292, 21131, 25626, 17587, 2306, 25765]",6
4821,"[420976.0879447944, 4396062.48906719]","[26109, 5828, 22167, 26113]",4
4822,"[471312.0202602201, 4414457.361999922]","[22409, 5788, 27505, 8269, 24614, 12058, 8849, 22415, 8359, 12069]",10
4823,"[442676.2540142126, 4416904.97562]","[11132, 22406, 16120, 11134]",4
4824,"[444509.2273123396, 4410641.873955198]","[7620, 8884, 21531, 7633]",4
4825,"[449375.874395848, 4418077.036241097]","[10681, 7377, 15639, 16486, 10726]",5
4826,"[431930.8290468279, 4409981.2870974075]","[25137, 6849, 25144]",3
4827,"[441683.8444797146, 4425296.20019494]","[8849, 9879, 10436, 8859]",4
4828,"[439537.98384209414, 4420892.39740574]","[14795, 26390, 8937, 12811, 8611, 14821, 9055]",7
4829,"[469327.3500711239, 4417361.089799901]","[19147, 14101, 23676, 20903, 19164]",5
4830,"[442796.59240159724, 4432909.38941043]","[17446, 16710, 6948, 3848, 20304, 16486, 10681, 16486, 11180, 17454, 6958, 20328, 10815]",13
4831,"[462107.11880502215, 4428977.840530826]","[17446, 16710, 17454]",3
4832,"[443605.2886762259, 4415526.194323506]","[16405, 8705, 16416]",3
4833,"[450077.86242828507, 4435601.812881916]",[764],1
4834,"[412405.1237438957, 4398137.090987243]","[3979, 25091, 21531, 27437, 22409, 5788, 3983, 21786, 22413]",9
4835,"[454141.63112255617, 4429783.841512958]","[18128, 7038, 18129]",3
4836,"[439720.9200419902, 4414336.417136711]","[8819, 6793, 11845, 8826]",4
4837,"[419571.4276344485, 4396839.232895107]","[8186, 28593, 24170, 8206, 764]",5
4838,"[470982.3361857398, 4420403.068219502]","[5217, 19819, 7119, 23914, 5220, 7165]",6
4839,"[465307.22604174376, 4436736.342925691]","[5855, 3647, 8937, 10007, 7097, 22370, 6191, 26557, 26500, 25091, 10518, 27590, 5895, 7113, 26507, 10525]",16
4840,"[442916.0075901359, 4401812.826653343]","[15134, 19191, 25277, 8597, 15138, 25280]",6
4841,"[468770.7595372388, 4453183.635777047]","[20304, 8817, 24941, 24774, 11392, 4368, 10403, 20310, 11402]",9
4842,"[454723.9788153866, 4429170.636535841]","[2043, 25586, 11174, 2167]",4
4843,"[441312.5595852218, 4437951.053567876]","[5855, 3647, 23962, 20562, 7598, 28479, 28250, 5933, 7617]",9
4844,"[439972.9737809063, 4431406.833263767]","[9649, 28427, 16991, 16579, 5828, 1, 1]",7
4845,"[438105.24064481136, 4417855.251497253]","[20767, 21185, 20794]",3
4846,"[459924.44166835555, 4437372.58296377]","[16901, 17058, 16912]",3
4847,"[456737.2876829805, 4432817.203641807]","[17313, 6350, 8937, 10007, 22603, 14910, 6669, 18564, 27590, 17324, 22623, 6702]",12
4848,"[438972.1952236683, 4452603.565961039]","[5223, 25441, 11180, 17640, 26794, 8548, 5238, 17649]",8
4849,"[456818.29918798397, 4405684.957099363]","[21531, 19211, 21699]",3
4850,"[455269.7247415356, 4422308.1586588165]","[21327, 23042, 27505, 6849, 21361, 27507]",6
4851,"[440984.9709884154, 4425911.3140806975]","[9504, 4701, 18217, 9505]",4
4852,"[435874.9879338972, 4417873.662205254]","[2575, 27505, 2792]",3
4853,"[443253.80594343, 4431381.628609186]","[19191, 15019, 19199]",3
4854,"[464810.66159687575, 4405186.8236436285]","[19147, 14101, 23676, 20903, 19164]",5
4855,"[455081.89658245497, 4430235.515444429]","[21496, 15682, 27930, 21510]",4
4856,"[473682.1648826013, 4420698.118475155]","[20471, 27663, 15019, 20480]",4
4857,"[459646.58023907716, 4429142.92458796]","[10538, 10403, 25185, 22353, 10546, 25187]",6
4858,"[445851.3357087456, 4417643.941360967]","[11954, 11561, 4682, 11991]",4
4859,"[446577.54939757264, 4437454.840058198]","[16901, 17058, 13420, 13576, 16912, 13421]",6
4860,"[445530.8797665705, 4405604.454587789]","[22289, 15497, 25586, 27126, 3087, 25465, 27590, 22297, 27129, 25500]",10
4861,"[444911.2915917113, 4401188.539462312]","[17446, 16710, 16443, 23476, 17454]",5
4862,"[446555.63727255375, 4417638.977799318]","[27437, 10272, 23826, 27457]",4
4863,"[440052.9109667217, 4411742.499743072]","[23042, 27505, 6849, 23110]",4
4864,"[432318.78225045354, 4400679.554048491]","[7663, 17036, 7663, 17036, 6530, 3848, 27505, 6531]",8
4865,"[439893.6125816166, 4450919.342692297]","[22409, 5788, 27505, 22415]",4
4866,"[441221.8390203658, 4426214.346562591]","[4216, 24270, 23042, 27590, 4237, 23112]",6
4867,"[458901.82744511974, 4399576.64946184]","[21531, 19211, 21699]",3
4868,"[444148.67630193266, 4425582.585361168]","[12870, 4471, 21125, 4216, 12872, 21127]",6
4869,"[453824.1920728585, 4416067.288517541]","[4568, 19804, 4580]",3
4870,"[458664.2904102016, 4420917.160916225]","[11954, 23369, 10436, 8226, 3352, 20081, 6109, 12016, 10452, 20086]",10
4871,"[435709.6792068669, 4426106.467983863]","[20494, 16160, 11392, 6833, 24859, 11830, 27590, 20501, 11407, 24860]",10
4872,"[458258.54173918854, 4432503.835151774]","[22265, 7816, 4565, 7819]",4
4873,"[443251.9067457479, 4415376.382321749]","[28404, 24999, 26824, 27437, 28418, 26834]",6
4874,"[510727.76658639585, 4443066.463384622]","[26500, 25091, 26507]",3
4875,"[443463.2244034205, 4428026.552955125]","[5855, 14968, 9736, 9736, 23288, 14977]",6
4876,"[451332.4498897831, 4411967.255594272]","[18104, 28216, 18120]",3
4877,"[463343.63448238274, 4417997.171933018]","[21144, 717]",2
4878,"[462280.4741446066, 4416630.536928432]","[18079, 28250, 18102]",3
4879,"[443060.62243554485, 4436870.686848475]","[11643, 16901, 11845, 2178, 26270, 7082, 25171, 11648, 2224, 7084]",10
4880,"[446557.7716430825, 4417943.819965792]","[16405, 4767, 19476, 24570, 16409, 19576]",6
4881,"[463657.79100355826, 4434610.073121346]","[4648, 24865, 13084, 15882, 6722, 4673, 15883]",7
4882,"[454819.46991824184, 4425511.79047805]","[24941, 24774, 27590, 14795, 26390, 8937, 12811, 8611, 24779, 14821, 9055]",11
4883,"[470497.07834699913, 4416289.525345244]","[11656, 24425, 21531, 7038, 25277, 8597, 11681, 21576, 25280]",9
4884,"[438858.6720904229, 4409313.0802730685]","[8819, 7119, 18937, 7038, 11845, 8828, 18939]",7
4885,"[451350.8851409207, 4414863.231453982]","[3227, 7270, 17446, 16710, 3242, 17454]",6
4886,"[423522.38898797845, 4415243.55452297]","[20304, 3848, 12291, 26557, 20306, 12310]",6
4887,"[434508.277268791, 4449897.032567085]","[23962, 6530, 21531, 27437, 24000, 21786]",6
4888,"[472059.6264175621, 4426191.13035915]","[22409, 5788, 17064, 28137, 22413, 17200]",6
4889,"[452563.99505911005, 4421105.097093997]","[21021, 27894, 15414, 25465, 11845, 21111, 25482]",7
